COM,LIBCOM,DEC_PIMP19,DEC_TP6019,DEC_Q119,DEC_MED19,DEC_Q319,DEC_EQ19,DEC_D119,DEC_D219,DEC_D319,DEC_D419,DEC_D619,DEC_D719,DEC_D819,DEC_D919,DEC_RD19,DEC_S80S2019,DEC_GI19,DEC_PACT19,DEC_PTSA19,DEC_PCHO19,DEC_PBEN19,DEC_PPEN19,DEC_PAUT19,DEC_NOTE19
94058,Le Perreux-sur-Marne,NA,NA,20598.46153846154,32136.153846153848,46416.153846153844,0.8030769230769231,11762.307692307691,18050,22990,27363.846153846152,37066.92307692308,42803.846153846156,50601.53846153846,65331.53846153846,5.6230769230769235,7.3769230769230765,0.36138461538461536,74.53076923076922,67.41538461538461,2.4,4.7153846153846155,18.43846153846154,7.030769230769231,0
94059,Le Plessis-Trévise,NA,NA,17258.571428571428,26674.285714285714,37748.57142857143,0.7628571428571429,9985.714285714286,14902.857142857143,19140,23035.714285714286,30431.428571428572,34970,41172.857142857145,50960,5.171428571428572,6.6571428571428575,0.3352857142857143,71.28571428571429,65.92857142857143,2.185714285714286,3.1714285714285713,23.357142857142858,5.357142857142857,0
94060,La Queue-en-Brie,NA,NA,16538,23560,32024,0.68,11076,15036,18028,20976,26254,29704,34618,42400,4.34,6.5,0.3264,72.54,67.58,2.4,2.56,19.74,7.72,0
94067,Saint-Mandé,NA,NA,23931.11111111111,38888.88888888889,59881.11111111111,0.9244444444444444,13421.111111111111,21000,26822.222222222223,32561.11111111111,45741.11111111111,54465.555555555555,66550,91400,6.833333333333333,10.011111111111111,0.42033333333333334,70.82222222222222,59.56666666666666,2.2111111111111112,9.044444444444444,16.166666666666668,13.011111111111111,0
94068,Saint-Maur-des-Fossés,NA,NA,22215.29411764706,33656.17647058824,49792.64705882353,0.8188235294117647,13259.70588235294,19657.941176470587,24541.764705882353,29053.235294117647,39013.529411764706,45752.64705882353,54908.23529411765,71634.11764705883,5.5852941176470585,7.344117647058823,0.3614117647058823,71.27941176470588,63.83235294117647,2.0764705882352943,5.370588235294117,21.03235294117647,7.688235294117647,0
94069,Saint-Maurice,NA,NA,19235,29765,43622.5,0.8325,11165,16720,21455,25410,34332.5,40400,48547.5,64935,6.1,8.15,0.38075,76.55,66.55,2.725,7.275,17.175,6.275,0
94071,Sucy-en-Brie,NA,NA,18951.81818181818,27624.545454545456,38454.545454545456,0.7290909090909091,11935.454545454546,16994.545454545456,20922.727272727272,24375.454545454544,31502.727272727272,35878.181818181816,41685.454545454544,51724.545454545456,4.827272727272727,6.0181818181818185,0.31772727272727275,71.83636363636363,66.01818181818182,2.4,3.418181818181818,23.881818181818183,4.281818181818182,0
94073,Thiais,NA,NA,15202.5,23723.333333333332,34071.666666666664,0.8266666666666667,8375.833333333334,13382.5,17006.666666666668,20415.833333333332,27496.666666666668,31568.333333333332,36971.666666666664,46022.5,6.525,7.783333333333333,0.34341666666666665,75.425,69.74166666666667,2.6666666666666665,3.0166666666666666,20.966666666666665,3.6083333333333334,0
94074,Valenton,48.660000000000004,43.68,8896,14992,22242,0.894,4212,7564,10028,12504,17568,20500,24306,29912,7.58,8.98,0.357,80.6,NA,NA,NA,17.76,1.64,0
94075,Villecresnes,NA,NA,19297.5,27580,37422.5,0.6575,12127.5,17545,21040,24392.5,30550,34795,40160,50002.5,4.225,5.375,0.30975,70.6,64.75,2.1,3.75,23.5,5.9,0
94076,Villejuif,NA,NA,11613.809523809523,20240,30484.285714285714,0.9442857142857143,5462.380952380952,9863.809523809523,13338.095238095239,16724.761904761905,23928.571428571428,28061.904761904763,33402.857142857145,42713.80952380953,8.290476190476191,9.914285714285715,0.37847619047619047,77.25714285714285,70.75714285714285,3.5285714285714285,2.9714285714285715,19.238095238095237,3.5047619047619047,0
94077,Villeneuve-le-Roi,62.849999999999994,25.05,13520,20847.5,29052.5,0.76,7388.75,11728.75,14957.5,18031.25,23735,27121.25,31516.25,38466.25,5.55,6.925,0.328125,73.775,68.9,2.9875,1.8875,22.7375,3.4875,0
94078,Villeneuve-Saint-Georges,NA,NA,7496.923076923077,13772.307692307691,21476.153846153848,1.0215384615384615,2986.153846153846,6302.307692307692,8715.384615384615,11075.384615384615,16736.923076923078,19784.615384615383,23537.69230769231,29350.76923076923,10.96923076923077,11.561538461538461,0.383,78.23076923076923,NA,NA,NA,19.892307692307693,1.876923076923077,0.15384615384615385
94079,Villiers-sur-Marne,NA,NA,16080,24684.444444444445,34833.333333333336,0.7866666666666666,8843.333333333334,13874.444444444445,17838.88888888889,21281.11111111111,28292.222222222223,32495.555555555555,37646.666666666664,46448.88888888889,5.766666666666667,7.055555555555555,0.332,77.84444444444445,72.62222222222222,2.7222222222222223,2.5,18.677777777777777,3.477777777777778,0
94080,Vincennes,NA,NA,23363.529411764706,36738.82352941176,53568.82352941176,0.8276470588235294,12829.411764705883,20420,26145.882352941175,31458.235294117647,42626.470588235294,49415.294117647056,58700,75937.05882352941,6.1235294117647054,8.088235294117647,0.3704705882352941,76.2764705882353,68.37058823529412,2.388235294117647,5.517647058823529,16.9,6.823529411764706,0
94081,Vitry-sur-Seine,NA,NA,10539.444444444445,18045.277777777777,26907.777777777777,0.9147222222222222,4746.666666666667,8820,12046.944444444445,15030.555555555555,21237.5,24805.833333333332,29279.444444444445,37054.444444444445,8.419444444444444,9.730555555555556,0.36916666666666664,75.00555555555556,NA,NA,NA,21.744444444444444,3.25,0.027777777777777776
95018,Argenteuil,NA,NA,10242.941176470587,17530.58823529412,26260.29411764706,0.928235294117647,4878.823529411765,8690.588235294117,11692.058823529413,14633.529411764706,20607.941176470587,24150.29411764706,28661.764705882353,36144.41176470588,8.508823529411766,9.764705882352942,0.36861764705882355,78.12941176470588,71.68823529411765,4.25,2.191176470588235,19.402941176470588,2.4676470588235295,0
95019,Arnouville,60.46666666666667,31.366666666666667,11075,18646.666666666668,26975,0.86,6131.666666666667,9516.666666666666,12588.333333333334,15596.666666666666,21585,24885,29326.666666666668,36876.666666666664,6.166666666666667,7.75,0.35533333333333333,72.25,65.31666666666666,3.6166666666666667,3.316666666666667,22.816666666666666,4.933333333333334,0
95063,Bezons,58.97272727272727,30.972727272727273,11468.181818181818,19168.18181818182,28671.81818181818,0.9054545454545454,5643.636363636364,9789.09090909091,13182.727272727272,16275.454545454546,22487.272727272728,26407.272727272728,31350.909090909092,39080,7.2727272727272725,8.790909090909091,0.3609090909090909,80.21818181818182,74.72727272727273,3.681818181818182,1.809090909090909,17.418181818181818,2.3636363636363638,0.18181818181818182
95127,Cergy,NA,NA,11170,18562.4,27226,0.8816,5905.6,9616,12725.2,15754,21664.4,25068.4,29442.8,36934.8,6.76,7.992,0.34856,81.68,NA,NA,NA,16.568,1.752,0.12
95176,Cormeilles-en-Parisis,76.33333333333333,12.766666666666667,19456.666666666668,29100,40335,0.7183333333333334,11110,17195,21588.333333333332,25293.333333333332,32945,37421.666666666664,43538.333333333336,53471.666666666664,4.9,6.15,0.32033333333333336,76.21666666666667,71.13333333333334,2.3833333333333333,2.7,18.95,4.833333333333334,0.16666666666666666
95197,Deuil-la-Barre,NA,NA,15942.222222222223,24711.11111111111,34910,0.7766666666666667,9008.888888888889,13716.666666666666,17724.444444444445,21286.666666666668,28332.222222222223,32326.666666666668,37966.666666666664,47326.666666666664,5.355555555555555,6.622222222222223,0.33311111111111114,76.9,70.67777777777778,2.888888888888889,3.3333333333333335,19.4,3.7,0.1111111111111111
95199,Domont,NA,NA,17284.285714285714,25252.85714285714,34054.28571428572,0.6685714285714286,10408.57142857143,15301.42857142857,19127.14285714286,22247.14285714286,28457.14285714286,32128.571428571428,36572.857142857145,44942.857142857145,4.428571428571429,5.685714285714286,0.31057142857142855,72.17142857142856,66.68571428571428,2.6,2.8857142857142857,23.1,4.728571428571429,0.14285714285714285
95203,Eaubonne,NA,NA,18850,28312,39026,0.725,11368,16693,20986,24586,31959,36457,42455,52377,4.89,5.98,0.317,74.53,68.67,2.4899999999999998,3.37,21.76,3.71,0
95210,Enghien-les-Bains,NA,NA,19970,32996,51330,0.946,10818,17078,22344,27416,39266,46134,56324,74036,6.86,9.64,0.406,69.2,58.74,2.14,8.32,20.740000000000002,10.059999999999999,0
95218,Éragny,NA,NA,15662.857142857143,23611.428571428572,32408.571428571428,0.7371428571428572,9371.42857142857,13817.142857142857,17251.428571428572,20442.85714285714,26661.428571428572,30075.714285714286,34677.142857142855,41717.142857142855,4.9,5.857142857142857,0.30542857142857144,76.57142857142857,71.84285714285714,2.9571428571428573,1.7714285714285714,21.571428571428573,1.857142857142857,0
95219,Ermont,NA,NA,15640,24083.333333333332,33949.166666666664,0.7858333333333333,9025,13698.333333333334,17514.166666666668,20784.166666666668,27578.333333333332,31553.333333333332,36750,45368.333333333336,5.583333333333333,6.9,0.33,74.76666666666667,69.375,3.1166666666666667,2.275,22.333333333333332,2.9,0
95252,Franconville,NA,NA,15360.625,22895,31370,0.715,8313.75,13432.5,16973.125,19933.75,25955.625,29349.375,33593.125,40755.625,5.2875,6.275,0.310875,76.025,NA,NA,NA,21.89375,2.08125,0.0625
95268,Garges-lès-Gonesse,39.85333333333333,54.81333333333333,7208.666666666667,12184.666666666666,18441.333333333332,0.926,3316,6200.666666666667,8218.666666666666,10127.333333333334,14335.333333333334,16926.666666666668,20202.666666666668,24967.333333333332,7.926666666666667,9.266666666666667,0.3616666666666667,80.48666666666666,73.22,5.76,1.5066666666666666,18.266666666666666,1.2466666666666666,0.06666666666666667
95277,Gonesse,NA,NA,10326.363636363636,16708.18181818182,23712.727272727272,0.8118181818181818,5314.545454545455,8974.545454545454,11571.818181818182,14143.636363636364,19216.363636363636,22071.81818181818,25632.727272727272,31928.18181818182,6.245454545454545,7.5,0.34136363636363637,79.23636363636363,NA,NA,NA,18.654545454545456,2.109090909090909,0
95280,Goussainville,NA,NA,9882,15674,22425,0.8130000000000001,5083,8488,11143,13510,18109,20837,24265,29513,6.03,7.24,0.3301,79.4,NA,NA,NA,18.69,1.91,0.1
95306,Herblay-sur-Seine,NA,NA,18875,27483.75,37290,0.6825,11200,16600,20798.75,24128.75,30900,34920,40470,49585,4.7875,5.95,0.308875,77.025,71.5875,2.5749999999999997,2.8625,19.475,3.5,0
95313,L'Isle-Adam,NA,NA,19572,29272,41578,0.75,11576,17262,21656,25502,33396,37934,45982,61836,5.38,7.26,0.366,63.980000000000004,57.12,2.16,4.7,28.7,7.32,0
95323,Jouy-le-Moutier,NA,NA,16204.285714285714,23905.714285714286,31811.428571428572,0.6585714285714286,9852.857142857143,14328.57142857143,17978.571428571428,20970,26747.14285714286,30070,34118.57142857143,40418.57142857143,4.257142857142857,5.114285714285714,0.286,79.81428571428572,74.98571428571428,3.1,1.7285714285714284,18.614285714285714,1.5714285714285714,0.14285714285714285
95351,Louvres,68.13333333333334,20.900000000000002,14600,21593.333333333332,29590,0.6966666666666667,8710,12686.666666666666,15880,18736.666666666668,24576.666666666668,27783.333333333332,31636.666666666668,38270,4.4,5.233333333333333,0.293,79.23333333333333,74.63333333333334,3.1666666666666665,1.4333333333333333,18.53333333333333,2.2333333333333334,0
95424,Montigny-lès-Cormeilles,61.285714285714285,29.17142857142857,12351.42857142857,19877.14285714286,28192.85714285714,0.8042857142857143,6657.142857142857,10712.857142857143,13804.285714285714,16878.571428571428,22797.14285714286,26195.714285714286,30622.85714285714,37804.28571428572,5.8999999999999995,7.1571428571428575,0.33814285714285713,78.9,73.1,3.7714285714285714,2.0285714285714285,18.642857142857142,2.4571428571428573,0
95427,Montmagny,NA,NA,11480,19683.333333333332,29050,0.9,6000,10023.333333333334,13283.333333333334,16431.666666666668,22900,26821.666666666668,31481.666666666668,39185,6.583333333333333,8.083333333333334,0.35816666666666663,78.55,71.71666666666667,3.566666666666667,3.2666666666666666,18.016666666666666,3.433333333333333,0
95428,Montmorency,NA,NA,19068.18181818182,29242.727272727272,42998.181818181816,0.8163636363636364,11019.09090909091,16873.636363636364,21200,25399.090909090908,33920.90909090909,39609.09090909091,47466.36363636364,62088.181818181816,5.7727272727272725,7.872727272727273,0.37054545454545457,72.66363636363636,63.63636363636363,2.6636363636363636,6.363636363636363,20.754545454545454,6.581818181818182,0
95476,Osny,NA,NA,16886,25068,34532,0.734,10404,15018,18640,22116,28446,32354,37378,46646,5.04,6.32,0.3202,74.08,68.3,2.68,3.1,22.44,3.48,0
95487,Persan,48.88,38.66,10138,15878,22354,0.796,5636,8920,11382,13626,18396,20994,24134,28632,5.359999999999999,6.5,0.3138,76.7,NA,NA,NA,22.28,1.02,0.2
95500,Pontoise,NA,NA,13865.555555555555,21862.222222222223,31408.88888888889,0.8211111111111111,7845.555555555556,11963.333333333334,15336.666666666666,18487.777777777777,25126.666666666668,28867.777777777777,34007.77777777778,43241.11111111111,6.0777777777777775,7.833333333333333,0.356,75.73333333333333,69.13333333333334,3.2222222222222223,3.3777777777777778,20.844444444444445,3.422222222222222,0.1111111111111111
95539,Saint-Brice-sous-Forêt,NA,NA,15560,23855,33556.666666666664,0.7633333333333333,9553.333333333334,13901.666666666666,17260,20496.666666666668,27005,31008.333333333332,36640,47443.333333333336,5.2,7.183333333333334,0.3516666666666667,77.56666666666666,67.88333333333333,3.1666666666666665,6.516666666666667,18.166666666666668,4.266666666666667,0
95555,Saint-Gratien,NA,NA,15620,24407.5,34903.75,0.78875,8291.25,13502.5,17470,21103.75,28213.75,32278.75,38025,48386.25,5.9,7.2875,0.341375,72.2,65.2625,3.1375,3.8,23.8,4,0
95563,Saint-Leu-la-Forêt,NA,NA,20306.666666666668,29111.666666666668,40428.333333333336,0.7016666666666667,12390,18231.666666666668,22328.333333333332,25718.333333333332,33085,37503.333333333336,43436.666666666664,54330,4.65,5.866666666666667,0.31533333333333335,73.55,66.95,2.5,4.1,22.46666666666667,3.9833333333333334,0
95572,Saint-Ouen-l'Aumône,57.575,32.5375,11880,18653.75,26168.75,0.78625,6138.75,10273.75,13302.5,16007.5,21335,24366.25,28212.5,34038.75,5.9625,6.9875,0.325,79.6875,NA,NA,NA,18.9625,1.35,0
95582,Sannois,66.62,22.75,14459,23706,34086,0.84,7645,12403,16417,19952,27152,31449,37104,46314,6.58,8.03,0.3504,75.71000000000001,69.89,2.9699999999999998,2.85,20.9,3.39,0
95585,Sarcelles,NA,NA,7966.4,13590,20560.8,0.9252,3625.2,6729.6,9145.6,11321.2,16097.2,18886.4,22511.2,28316,8.236,9.648,0.369,77.804,NA,NA,NA,20.132,2.064,0
95598,Soisy-sous-Montmorency,NA,NA,17734.285714285714,26265.714285714286,37677.142857142855,0.77,10845.714285714286,15791.42857142857,19521.428571428572,22868.571428571428,30155.714285714286,34670,40847.142857142855,52540,5,6.257142857142857,0.33185714285714285,73.11428571428571,65.91428571428571,2.914285714285714,4.285714285714286,22.52857142857143,4.357142857142857,0
95607,Taverny,NA,NA,16971.81818181818,24581.81818181818,33511.818181818184,0.6918181818181818,10457.272727272728,15050,18642.727272727272,21604.545454545456,27659.090909090908,31322.727272727272,36116.36363636364,44833.63636363636,4.618181818181818,5.7272727272727275,0.3078181818181818,74.19090909090909,69.01818181818182,2.727272727272727,2.4454545454545453,22.736363636363638,3.0727272727272728,0.09090909090909091
95637,Vauréal,NA,NA,17591.666666666668,25093.333333333332,33856.666666666664,0.6583333333333333,10913.333333333334,15698.333333333334,19240,22205,28321.666666666668,31933.333333333332,36485,44486.666666666664,4.333333333333333,5.25,0.2901666666666667,80.35,74.8,2.8833333333333333,2.6666666666666665,17.55,2.1,0
95680,Villiers-le-Bel,43.80833333333333,51.13333333333333,7529.166666666667,12727.5,19387.5,0.9383333333333334,3393.3333333333335,6460.833333333333,8510,10673.333333333334,15081.666666666666,17777.5,21353.333333333332,26905,8.916666666666666,9.758333333333333,0.36991666666666667,81.06666666666666,NA,NA,NA,17.175,1.7583333333333333,0.16666666666666666
97207,Ducos,47.199999999999996,29.6,11174,20816,31560,0.98,3996,9222,13378,17184,24814,29198,34814,42422,11.3,12.24,0.3832,73.2,66.39999999999999,3.08,3.7199999999999998,24.16,2.64,0
97209,Fort-de-France,NA,NA,8353.235294117647,16890.58823529412,27342.058823529413,1.2170588235294117,1996.764705882353,6402.64705882353,10066.470588235294,13507.64705882353,20645.882352941175,24840.882352941175,30291.764705882353,39076.17647058824,NA,NA,0.44541176470588234,69.87647058823529,61.688235294117646,4.091176470588235,4.097058823529411,26.708823529411763,3.414705882352941,0
97210,Le François,37.2625,40.95,8123.75,16290,26422.5,1.1375,1957.5,6077.5,9867.5,13196.25,20155,24003.75,29458.75,39716.25,NA,26.925,0.467375,70.05,61.225,4.25,4.575,22.8375,7.1125,0.375
97212,Gros-Morne,32.125,45.875,7032.5,14507.5,23172.5,1.115,1192.5,5480,8557.5,11150,17807.5,21275,25450,32297.5,145.70000000000002,20.05,0.427,66.8,58.875,3.925,4,30.15,3.05,0.5
97213,Le Lamentin,NA,NA,9714,18335,28868,1.055,3030,7716,11654,15085,22052,26355,31929,40970,NA,17.990000000000002,0.4149,74.91,67.66,3.39,3.8600000000000003,22.12,2.97,0.1
97220,Rivière-Pilote,32.48,42.86,7698,14860,23284,1.058,1642,6134,9282,12150,18022,21388,25842,32890,NA,18.96,0.4104,71.48,62.82,5.14,3.52,25.94,2.58,0.4
97221,Rivière-Salée,38.075,40.7,7465,16570,27640,1.235,1172.5,5672.5,9280,12955,20517.5,24890,30557.5,39612.5,214.225,28.174999999999997,0.45075,70.65,61.95,3.925,4.775,26.275000000000002,3.075,0
97222,Le Robert,36.457142857142856,41.25714285714286,7887.142857142857,16092.857142857143,25762.85714285714,1.1142857142857143,1551.4285714285713,6031.428571428572,9467.142857142857,12721.42857142857,19485.714285714286,23538.571428571428,28811.428571428572,38692.857142857145,NA,23.242857142857144,0.44242857142857145,71.68571428571428,63,3.9857142857142858,4.7,24.785714285714285,3.5285714285714285,0.42857142857142855
97224,Saint-Joseph,41.6,36.016666666666666,9195,17700,28338.333333333332,1.09,2388.3333333333335,7061.666666666667,10981.666666666666,14336.666666666666,21390,25541.666666666668,31320,40868.333333333336,33.06666666666667,18.8,0.42716666666666664,69.5,62.166666666666664,3.5,3.8333333333333335,26.8,3.7,0
97228,Sainte-Marie,25.82857142857143,52.7,5731.428571428572,12338.57142857143,20614.285714285714,1.2128571428571429,867.1428571428571,4324.285714285715,7187.142857142857,9770,15104.285714285714,18654.285714285714,23001.428571428572,29890,NA,27.714285714285715,0.4441428571428572,68.01428571428572,58.75714285714286,5.3428571428571425,3.9142857142857146,30.085714285714285,1.9,0.14285714285714285
97229,Schœlcher,53.78888888888889,25.644444444444446,13117.777777777777,23386.666666666668,35520,0.9677777777777777,5218.888888888889,10968.888888888889,15316.666666666666,19234.444444444445,27601.11111111111,32612.222222222223,39332.22222222222,51228.88888888889,12.2,12.944444444444445,0.4063333333333333,69.8111111111111,61.511111111111106,2.7,5.6,25.11111111111111,5.0777777777777775,0
97230,La Trinité,40.42,39.1,8068,16960,29224,1.252,1336,6046,9704,13248,21368,26248,32172,41712,NA,29.36,0.4452,68.64,58.6,3.16,6.88,28.28,3.08,0.2
97401,Les Avirons,NA,NA,7716.666666666667,16880,28073.333333333332,1.2033333333333334,2320,6046.666666666667,9196.666666666666,12720,20523.333333333332,25310,31303.333333333332,41006.666666666664,21.2,20.8,0.45,77.33333333333333,62.300000000000004,5.266666666666667,9.766666666666667,17.46666666666667,5.2,0
97402,Bras-Panon,NA,NA,5352.5,13232.5,23622.5,1.395,730,3820,7010,9922.5,16825,20837.5,26477.5,35572.5,NA,87.10000000000001,0.48075,79,64.175,5.800000000000001,9.025,17.475,3.525,0
97404,L'Étang-Salé,NA,NA,9484,18922,31558,1.198,2982,7512,11254,14828,23264,28380,35152,48184,23.259999999999998,21,0.46099999999999997,76.24,60.28,4.78,11.18,16.4,7.36,0
97405,Petite-Île,NA,NA,6210,13810,24140,1.3025,1482.5,4672.5,7542.5,10552.5,17442.5,21622.5,27090,36315,32.325,25.25,0.46375,73.55000000000001,58.725,6.2,8.625,20.5,5.95,0
97407,Le Port,23.215384615384615,63.07692307692308,3156.153846153846,9462.307692307691,17225.384615384617,1.5592307692307692,36.92307692307692,1710,4388.461538461538,7007.692307692308,12046.153846153846,15360,19419.23076923077,25477.69230769231,NA,NA,0.5004615384615385,78.49230769230769,67.20769230769231,8.776923076923078,2.5076923076923077,18.807692307692307,2.7,0
97408,La Possession,45.18888888888889,36.266666666666666,9228.888888888889,18633.333333333332,31215.555555555555,1.2177777777777778,2562.222222222222,7228.888888888889,11161.111111111111,14795.555555555555,23064.444444444445,28278.88888888889,34538.88888888889,44442.22222222222,NA,51.86666666666667,0.44277777777777777,82.82222222222222,71.11111111111111,5.044444444444444,6.666666666666667,12.566666666666666,4.611111111111111,0.1111111111111111
97409,Saint-André,NA,NA,3078.6666666666665,9965.333333333334,19285.333333333332,1.7646666666666666,217.33333333333334,1776.6666666666667,4423.333333333333,7154,13122,16926,22268.666666666668,31074.666666666668,NA,NA,0.5416,78.55333333333333,63.74,6.433333333333334,8.38,15.5,5.946666666666666,0
97410,Saint-Benoît,NA,NA,2545.8333333333335,9354.166666666666,18755,1.9483333333333335,80,1590.8333333333333,3630.8333333333335,6419.166666666667,12602.5,16524.166666666668,21659.166666666668,29674.166666666668,NA,NA,0.54925,79.13333333333333,64.3,6.491666666666667,8.341666666666667,17.383333333333333,3.4833333333333334,0
97411,Saint-Denis,NA,NA,6177.321428571428,15380.17857142857,27330.178571428572,1.5332142857142856,1484.107142857143,4341.428571428572,8007.5,11614.642857142857,19498.39285714286,24460.89285714286,30858.214285714286,41735.53571428572,NA,NA,0.5008571428571429,76.04285714285714,NA,NA,NA,18.55892857142857,5.398214285714285,0.017857142857142856
